CTBP1	-0.0225833717725162
MCTP1	0.0725068240833321
GSTM5	-0.085352216930244
CDC42	0.0527705159971876
GAD1	0.236024796690658
KLK6	-0.105781979143677
GLS	0.260304699215638
DUSP6	0.0385605184304964
HILPDA	-0.019769789681368
PIEZO2	-0.110059019204427
TYMS	-0.0905114829992858
TM4SF1	-0.0639278102947343
ZNF536	-0.103620360449361
CLDND1	-0.091514339653831
IFITM2	-0.135723960479756
MGP	-0.00394924653699466
TIMM17A	0.251640085456279
ERC1	-0.00325104023809461
S100B	-0.114556570717374
ADAM23	0.229627523609249
HSD11B1	-0.000795104431571233
SFN	-0.0560888300581912
MAP4K4	-0.0913673978900787
CDC42EP4	-0.170305308808946
MFN2	0.170971750665766
RIT2	0.227956088165216
SMYD3	0.236604820983434
AMOTL2	-0.127202566105948
RPRD1A	0.215124212377106
UTRN	0.162708571944594
ABHD6	0.146757207449216
SUMO1	0.248749784830287
KDM5A	-0.167623508183328
UQCRC1	0.210535508081288
MAPK10	0.242838618121002
CGREF1	0.147334812344188
FAIM2	0.172187063333032
SLC20A1	0.154860694655327
RLF	-0.0736102936036198
PIM1	-0.0601291290867656
ZNF688	-0.12994746410616
ZNF580	-0.104728139611125
PARG	0.195878349127624
POGZ	-0.150112549798261
GLTSCR1	-0.0442579050601762
