CTBP1	-0.0229429705599843
MCTP1	0.0731072981427239
GSTM5	-0.0859486334858318
CDC42	0.052941542575745
GAD1	0.238906823886395
KLK6	-0.115358769241908
GLS	0.262140227358084
DUSP6	0.0365760459555533
HILPDA	-0.0188658664958593
PIEZO2	-0.117919560497619
TYMS	-0.0997296535920463
TM4SF1	-0.0652957728863052
ZNF536	-0.113501692098999
CLDND1	-0.101240907631994
IFITM2	-0.136984028034949
MGP	-0.0020111658115467
TIMM17A	0.252117783508159
ERC1	-0.00232388819470867
S100B	-0.121697669279828
ADAM23	0.227629867157226
SFN	-0.0593281735868325
MAP4K4	-0.0978671524075369
CDC42EP4	-0.174529097978386
MFN2	0.17132260858837
RIT2	0.229119713857668
SMYD3	0.236073874374884
AMOTL2	-0.135290272643687
RPRD1A	0.213993815816779
UTRN	0.168010132649167
ABHD6	0.142153652791134
SUMO1	0.248062059136396
KDM5A	-0.172410575692435
UQCRC1	0.208246395861375
MAPK10	0.24280474955921
CGREF1	0.148714071713922
FAIM2	0.169394302259662
RLF	-0.0809700121179313
ALG5	-0.019193293429126
PIM1	-0.0621785573034117
ZNF688	-0.134781854167483
ZNF580	-0.105869746148993
PARG	0.196066197553028
POGZ	-0.156380425112884
MGST2	0.00999281058610598
GLTSCR1	-0.0413791105331814
